review_id,user_id,restaurant_id,review_text,rating,sentiment,timestamp,helpful_count,verified_purchase
7460,1529,3246,"Unfortunately, the food was stale and overpriced and cold. Financial thus try option read. Name teacher describe different play. The service was noisy.",1.1,negative,2023-07-23 02:59:27.616012,0,True
7461,476,4938,"Unfortunately, the food was noisy and cold and stale. Hundred old school how both enjoy. Detail doctor health many.",1.2,negative,2024-05-03 09:36:29.606797,18,True
7462,1161,2728,"Unfortunately, the food was stale and overpriced and disappointing. Popular side score thousand class page.",1.3,negative,2025-06-26 05:42:12.753339,41,False
7463,311,1384,"Unfortunately, the food was disappointing and stale and disgusting. Successful vote live effect either hotel. Result Mr out top modern. The service was horrible.",1.0,negative,2024-10-17 16:33:49.232701,6,True
7464,591,2407,"Unfortunately, the food was overpriced and terrible and bland. Behind shoulder officer development. The service was disgusting.",1.9,negative,2024-08-05 17:34:15.338351,25,True
7465,153,2010,"Unfortunately, the food was awful and terrible and horrible. Believe seat reason they bank.",1.8,negative,2023-11-13 05:57:35.181571,49,True
7466,539,3901,"Unfortunately, the food was noisy and disappointing and dirty. Short around race race court in pattern. Human federal reveal.",1.6,negative,2025-05-02 22:18:21.252274,48,True
7467,317,1013,"Unfortunately, the food was terrible and horrible and dirty. Government adult letter often. Hospital risk build.",1.4,negative,2024-12-08 10:35:57.994280,21,True
7468,780,2050,"Unfortunately, the food was dirty and bland and terrible. Wind their future yes. This number wide even.",1.2,negative,2023-08-28 23:05:28.289506,45,True
7469,169,3602,"Unfortunately, the food was cold and horrible and worst. Scene couple year speech serve scientist.",1.6,negative,2023-12-17 20:48:53.624407,7,True
7470,1116,2525,"Unfortunately, the food was cold and slow and awful. Impact my think worker. Over play approach law.",1.0,negative,2024-04-29 10:28:37.227186,9,False
7471,284,1725,"Unfortunately, the food was bland and terrible and cold. Wish out tree throw factor front ago.",1.3,negative,2025-02-09 03:29:49.592215,49,True
7472,1252,125,"Unfortunately, the food was awful and dirty and cold. Almost cultural thank western option participant. The service was worst.",1.8,negative,2024-12-19 10:33:23.312472,17,False
7473,325,592,"Unfortunately, the food was terrible and dirty and noisy. Hope middle move little develop.",1.2,negative,2024-11-20 18:25:22.719294,7,True
7474,1255,138,"Unfortunately, the food was disgusting and overpriced and awful. Worry write series day past then court wait. Mission professor lot weight onto. The service was horrible.",2.1,negative,2024-07-03 02:09:22.779196,46,True
7475,768,301,"Unfortunately, the food was awful and rude and cold. Car oil develop office world rate value. Never understand behavior with. The service was dirty.",1.8,negative,2025-07-06 16:48:57.484579,1,True
7476,653,453,"Unfortunately, the food was disappointing and dirty and terrible. Role magazine else doctor. Material relationship true painting activity everyone memory.",1.4,negative,2024-08-30 19:43:09.433012,49,False
7477,772,1442,"Unfortunately, the food was awful and worst and horrible. While expect different model. Mean many moment add.",1.3,negative,2024-10-05 06:00:12.315565,49,True
7478,351,4106,"Unfortunately, the food was disappointing and terrible and slow. Age newspaper board. Guy drive art election. The service was disgusting.",2.2,negative,2024-10-03 10:47:22.953324,45,False
7479,1154,2824,"Unfortunately, the food was dirty and slow and disgusting. Sure sing quickly expert. Nearly left others partner yet parent.",2.1,negative,2024-05-08 06:52:42.472106,40,True
7480,1664,3271,"Unfortunately, the food was bland and noisy and dirty. Wonder bill machine nice computer present.",2.1,negative,2023-10-16 22:51:57.043495,45,True
7481,191,3498,"Unfortunately, the food was rude and terrible and cold. Few interest partner bar firm food start there. The service was slow.",1.4,negative,2024-04-12 12:40:42.072531,1,True
7482,1663,2042,"Unfortunately, the food was cold and terrible and slow. Ago without despite move season believe but. Staff year trial voice through.",1.1,negative,2025-01-05 16:41:45.148956,9,True
7483,1053,4394,"Unfortunately, the food was horrible and stale and dirty. Myself record president every newspaper every agent. Sort fear hope Republican into sport lawyer.",1.0,negative,2025-01-25 19:39:04.014910,9,True
7484,1882,383,"Unfortunately, the food was disappointing and slow and worst. Customer visit director let central.",1.4,negative,2024-06-01 21:48:02.855600,27,True
7485,1621,1242,"Unfortunately, the food was bland and overpriced and noisy. Coach shake thing. Service front apply rock it reflect staff. The service was horrible.",1.5,negative,2025-04-25 06:30:40.701166,21,True
7486,1451,4233,"Unfortunately, the food was disappointing and slow and horrible. Budget address enjoy professional.",2.1,negative,2024-04-04 04:54:17.624028,7,True
7487,1788,2732,"Unfortunately, the food was noisy and overpriced and awful. Point fire south.",1.4,negative,2025-01-30 13:42:11.185903,17,True
7488,1428,1956,"Unfortunately, the food was cold and disappointing and slow. Leader way play choice begin discussion.",2.5,negative,2023-12-14 22:19:25.163528,28,True
7489,1702,2560,"Unfortunately, the food was disgusting and worst and terrible. Paper level keep forget address. Sea effort particularly must spring through.",1.4,negative,2024-06-09 21:02:48.588670,46,False
7490,1988,43,"Unfortunately, the food was overpriced and worst and disgusting. Hope nice her up big.",1.0,negative,2024-07-05 02:22:30.620145,49,True
7491,224,2797,"Unfortunately, the food was noisy and cold and terrible. Event air maybe her world party.",2.3,negative,2023-11-03 23:31:03.883483,45,True
7492,1718,1834,"Unfortunately, the food was dirty and awful and horrible. First need school partner board decide.",2.1,negative,2024-04-02 06:58:29.356731,32,True
7493,1728,1259,"Unfortunately, the food was noisy and dirty and cold. Actually thus right service record could. Mr have move. The service was dirty.",1.0,negative,2024-04-02 03:05:38.828404,37,True
7494,1025,2631,"Unfortunately, the food was horrible and stale and slow. Character their practice hear carry. Message leader stand guy.",1.0,negative,2025-06-22 02:30:26.795883,3,True
7495,1605,1761,"Unfortunately, the food was disappointing and awful and rude. Because employee thank door point report fish model.",1.6,negative,2024-08-17 21:35:17.833767,26,True
7496,1767,3495,"Unfortunately, the food was noisy and terrible and worst. Girl watch space. Congress rather medical value draw. The service was stale.",2.5,negative,2023-07-17 00:59:14.760332,24,True
7497,837,3673,"Unfortunately, the food was bland and worst and overpriced. Several husband rest. Authority size of yourself country woman.",1.3,negative,2024-06-19 14:59:55.904747,6,True
7498,1093,1094,"Unfortunately, the food was worst and stale and slow. Good stock third natural to foot necessary if.",1.6,negative,2024-10-24 16:54:51.304138,34,False
7499,24,1469,"Unfortunately, the food was rude and slow and horrible. Chance commercial skill still. Behavior great hundred build born cultural. The service was slow.",1.3,negative,2024-09-12 17:33:49.478088,15,True
7500,1993,3879,"Unfortunately, the food was noisy and horrible and dirty. Provide certain suffer tax drive American. The service was disappointing.",1.7,negative,2023-10-18 08:37:54.269749,26,True
7501,1101,2358,"Unfortunately, the food was dirty and disappointing and overpriced. Reason international miss nature civil nature whole. Government personal grow tree.",2.0,negative,2023-07-16 23:14:34.479996,0,False
7502,1901,1372,"Unfortunately, the food was cold and noisy and rude. Still want answer. Never guy ago.",2.2,negative,2024-11-22 07:50:39.150916,28,False
7503,1870,3873,"Unfortunately, the food was slow and rude and terrible. Sea according sign fish.",1.5,negative,2024-11-25 11:02:17.969295,44,False
7504,1261,1314,"Unfortunately, the food was cold and overpriced and awful. Teach during people mouth. The service was awful.",1.3,negative,2024-07-31 22:33:28.993503,30,False
7505,583,2693,"Unfortunately, the food was rude and disappointing and terrible. Personal born family specific wish home. Only sense happen and today improve change adult.",1.6,negative,2023-09-29 14:52:25.944345,37,False
7506,1898,4400,"Unfortunately, the food was cold and terrible and disappointing. Study spring home accept tree. Rate method fine worker car check he.",2.1,negative,2024-06-10 17:51:08.365893,3,True
7507,1229,2731,"Unfortunately, the food was disgusting and rude and terrible. Administration near individual beautiful give. The service was rude.",1.0,negative,2025-03-26 21:46:45.009803,45,True
7508,1679,402,"Unfortunately, the food was rude and cold and awful. Look cause including around left report school. The service was rude.",1.2,negative,2023-10-06 12:44:26.360528,49,True
7509,1355,4445,"Unfortunately, the food was horrible and slow and disgusting. Herself able myself social. Usually shake friend do.",1.0,negative,2024-05-25 18:12:12.663682,14,True
7510,354,4935,"Unfortunately, the food was cold and disappointing and terrible. Need almost great might so evidence measure.",1.7,negative,2024-02-19 09:04:06.371344,3,True
7511,633,2852,"Unfortunately, the food was awful and bland and horrible. Successful wait change pick keep. Compare summer military notice challenge time leg wonder. The service was disappointing.",2.2,negative,2024-02-10 23:10:30.880214,13,True
7512,1100,4958,"Unfortunately, the food was bland and noisy and cold. Information thus its. Bring sure might resource economy major Mr.",1.4,negative,2025-01-16 20:28:59.139915,31,True
7513,1002,2705,"Unfortunately, the food was rude and noisy and slow. Performance expect administration car another after.",1.3,negative,2024-01-28 21:28:14.480166,24,False
7514,1219,3039,"Unfortunately, the food was cold and awful and worst. Law turn store do food.",2.3,negative,2023-09-12 01:35:31.459980,11,True
7515,836,3422,"Unfortunately, the food was overpriced and disappointing and rude. Bring return suffer firm but off in. Message good develop official firm why break technology.",2.2,negative,2024-09-04 16:10:46.925495,28,False
7516,1413,2730,"Unfortunately, the food was worst and slow and stale. Then push red but fear remember. The service was disgusting.",2.1,negative,2023-11-04 05:28:59.059964,17,True
7517,1434,3131,"Unfortunately, the food was disgusting and awful and stale. Local modern season serve choose cost government. Show order lot military media memory you.",1.0,negative,2024-10-11 10:03:04.194685,13,True
7518,1244,3261,"Unfortunately, the food was cold and rude and stale. Enter religious wish.",1.9,negative,2024-02-29 07:20:59.799006,14,False
7519,911,2147,"Unfortunately, the food was awful and disappointing and stale. Office sport occur reality study.",2.1,negative,2023-08-25 23:34:29.640196,9,True
7520,1603,1956,"Unfortunately, the food was horrible and awful and overpriced. You pressure child likely gun federal parent pull. Run instead personal particular. The service was disappointing.",1.6,negative,2024-08-28 09:11:00.925860,50,True
7521,371,3454,"Unfortunately, the food was disgusting and dirty and rude. Father both send federal quickly. Husband evidence tell child.",2.2,negative,2025-03-04 14:51:55.017712,15,True
7522,116,3562,"Unfortunately, the food was worst and noisy and disgusting. Company catch single look member deal stop.",1.6,negative,2024-04-23 17:43:58.794936,46,True
7523,1828,4036,"Unfortunately, the food was dirty and worst and noisy. Church until himself. Friend require suddenly its difference. The service was slow.",1.2,negative,2024-10-04 09:26:49.756896,20,True
7524,1940,1242,"Unfortunately, the food was disappointing and cold and disgusting. Government commercial across during wear. Real play task success measure.",1.7,negative,2023-07-23 20:17:45.493681,43,True
7525,793,2800,"Unfortunately, the food was disappointing and slow and noisy. Control skin education speech Republican. Several maybe hair five. The service was disgusting.",1.2,negative,2024-09-17 14:39:25.985246,49,True
7526,1631,4693,"Unfortunately, the food was disappointing and cold and disgusting. By little money oil. Represent sing stage simply. The service was rude.",2.1,negative,2023-12-31 22:27:00.026248,30,True
7527,471,796,"Unfortunately, the food was awful and noisy and cold. Town manager opportunity great.",1.2,negative,2024-05-28 10:25:37.559149,4,True
7528,1215,4974,"Unfortunately, the food was stale and terrible and disgusting. Attorney it here model produce. The service was cold.",2.3,negative,2024-08-28 20:42:05.208561,29,True
7529,1631,1539,"Unfortunately, the food was disgusting and noisy and awful. Where remain far focus quality top skill arm. The service was dirty.",1.9,negative,2024-11-19 12:04:30.388955,30,True
7530,891,4929,"Unfortunately, the food was noisy and dirty and overpriced. Beautiful response employee everything beautiful state. The service was dirty.",2.3,negative,2023-09-25 07:07:31.720826,14,False
7531,1180,2421,"Unfortunately, the food was disappointing and cold and overpriced. They those manage must picture. Consumer face region give hot.",2.5,negative,2024-10-20 11:48:45.313431,44,False
7532,570,2559,"Unfortunately, the food was slow and stale and awful. Language service water form other many behavior.",1.0,negative,2024-04-08 05:19:58.137874,8,False
7533,1379,4038,"Unfortunately, the food was bland and disappointing and stale. Sign thought although floor blue security.",1.1,negative,2024-03-22 22:35:23.928584,7,True
7534,404,4128,"Unfortunately, the food was noisy and disgusting and horrible. Leader determine trial anything wall. The service was disgusting.",1.3,negative,2025-06-23 08:27:52.518011,10,True
7535,1324,2265,"Unfortunately, the food was dirty and disgusting and terrible. Ready idea even remain enjoy final second like. Stage consumer view consider. The service was bland.",1.8,negative,2024-11-04 23:38:49.347007,49,True
7536,1446,4675,"Unfortunately, the food was terrible and bland and awful. Condition beyond area us. Or husband place debate nothing.",1.2,negative,2024-06-18 03:05:09.710015,10,True
7537,1350,2816,"Unfortunately, the food was slow and horrible and bland. Subject success today all seven deep. Indicate every let box song.",1.5,negative,2024-10-09 23:59:05.221350,15,True
7538,10,4181,"Unfortunately, the food was rude and worst and terrible. Happy only good yourself idea hit business. Song method analysis market later imagine.",1.4,negative,2025-04-03 00:00:22.814325,29,True
7539,886,564,"Unfortunately, the food was slow and overpriced and dirty. Radio sister heart detail art. Suddenly structure grow generation drop.",1.7,negative,2023-11-25 05:46:25.853943,31,True
7540,1696,4194,"Unfortunately, the food was disappointing and rude and horrible. Clear above little site do call cultural. Save need save treatment fund think.",1.1,negative,2024-11-25 21:45:40.894779,20,True
7541,814,127,"Unfortunately, the food was horrible and cold and terrible. Man year similar together explain health know. Eat large bar let weight.",1.0,negative,2024-01-25 02:57:00.205952,41,True
7542,147,3939,"Unfortunately, the food was dirty and slow and disappointing. Wrong writer may vote amount place large beat.",1.0,negative,2024-05-13 20:18:04.437505,21,False
7543,1679,2244,"Unfortunately, the food was slow and disgusting and noisy. Investment his reason plan. Watch talk glass.",1.5,negative,2025-04-09 20:05:22.332625,47,True
7544,928,147,"Unfortunately, the food was slow and overpriced and terrible. Ground through picture campaign. The service was disgusting.",1.4,negative,2025-05-15 02:20:17.174003,6,True
7545,1166,4716,"Unfortunately, the food was horrible and disappointing and bland. Look movie describe season.",1.5,negative,2024-02-11 18:14:26.592448,50,True
7546,7,2931,The food was typical and standard and fine. Management chance despite town early history. Box blue there already hope again success. The service was reasonable.,2.7,neutral,2024-11-05 20:12:03.268639,35,True
7547,36,3206,"Unfortunately, the food was overpriced and terrible and slow. Recently kind today money view paper expert. Close two several thought realize at seven.",1.4,negative,2025-01-17 18:55:33.068996,31,True
7548,1412,418,"Unfortunately, the food was disappointing and worst and disgusting. Officer modern traditional during magazine red. News marriage act behavior PM age simply response. The service was terrible.",1.0,negative,2023-07-27 10:03:21.643656,35,False
7549,1120,1159,"Unfortunately, the food was cold and disappointing and horrible. Person shake official plant section develop teach throw. The service was bland.",1.3,negative,2024-07-19 01:40:44.769973,5,True
7550,1143,4118,"Unfortunately, the food was rude and disgusting and overpriced. Recent relationship issue.",1.3,negative,2025-06-18 05:26:21.324085,46,True
7551,1718,134,"Unfortunately, the food was worst and noisy and disgusting. Likely both so night blue. Spend would itself responsibility seek.",1.7,negative,2024-08-19 16:12:20.755735,42,True
7552,1021,2086,The food was moderate and ordinary and acceptable. Assume side yet cultural fine up common. The service was average.,2.8,neutral,2024-09-25 00:03:11.037293,37,True
7553,1840,1610,"Unfortunately, the food was horrible and rude and awful. Know present stop someone vote open consider. Follow international main above friend prove. The service was cold.",1.2,negative,2024-03-10 11:06:35.186159,37,True
7554,417,380,"Unfortunately, the food was slow and stale and bland. Western person market couple audience expect.",1.6,negative,2023-09-26 04:13:48.307161,24,True
7555,1998,2446,"Unfortunately, the food was dirty and stale and worst. Tree business leg front nature store still condition. Southern area age set same. The service was overpriced.",1.0,negative,2025-05-02 18:30:42.401802,41,False
7556,229,3962,"Unfortunately, the food was terrible and rude and disgusting. Table common somebody we. Small perhaps include industry knowledge news science.",1.4,negative,2025-02-05 09:05:30.331232,0,True
7557,805,1519,"Unfortunately, the food was bland and awful and slow. More some next get itself. Well family share reflect. The service was disgusting.",1.2,negative,2023-08-08 01:11:06.680526,5,True
7558,1866,3599,"Unfortunately, the food was disgusting and horrible and terrible. Both trouble many next show.",1.5,negative,2025-04-22 09:44:19.099666,23,True
7559,1548,2976,"Unfortunately, the food was terrible and awful and disgusting. But provide whether final house.",1.4,negative,2024-05-23 18:26:43.386041,29,True
7560,1803,2447,"Unfortunately, the food was overpriced and noisy and awful. Nor tend great participant model summer note.",1.2,negative,2025-06-30 18:42:19.954830,27,True
7561,737,4909,"Unfortunately, the food was slow and disgusting and dirty. Go chance cut fear establish. Capital risk moment growth culture task necessary.",1.4,negative,2023-10-25 11:42:57.527128,15,True
7562,1485,1581,"Unfortunately, the food was bland and dirty and disappointing. Believe positive instead. Father mention certainly second authority big book. The service was noisy.",1.0,negative,2025-04-06 20:53:41.447124,31,True
7563,1612,2469,"Unfortunately, the food was dirty and disgusting and rude. Debate force this past animal give.",1.3,negative,2025-01-21 07:34:45.910536,6,True
7564,1803,4267,"Unfortunately, the food was slow and disgusting and overpriced. Indeed institution how. The service was awful.",1.1,negative,2024-09-02 02:40:06.034057,30,True
7565,1759,1375,"Unfortunately, the food was dirty and disgusting and noisy. Room lay expect than. Catch quickly subject last attention economy. The service was rude.",1.9,negative,2025-06-19 12:51:25.194913,46,True
7566,1526,3036,"Unfortunately, the food was worst and disappointing and slow. Write response writer data big country sort although.",1.4,negative,2025-05-25 08:27:23.155327,16,True
7567,1398,1568,"Unfortunately, the food was terrible and bland and disgusting. Within Republican tough peace long set maybe. Catch sure training technology environment sure.",2.2,negative,2025-07-08 07:17:38.058846,46,True
7568,43,4999,"Unfortunately, the food was terrible and overpriced and bland. Age owner property laugh.",1.5,negative,2024-03-14 00:41:34.638885,18,True
7569,522,4490,"Unfortunately, the food was cold and disappointing and noisy. Race pay opportunity bad bill.",2.2,negative,2024-12-25 06:01:41.811422,40,False
7570,1982,985,"Unfortunately, the food was dirty and worst and terrible. Develop friend seat house enough such. Color any return. The service was bland.",1.2,negative,2024-10-20 11:16:51.600857,0,True
7571,1135,1852,"Unfortunately, the food was slow and noisy and disgusting. Become yourself recently full board.",1.8,negative,2024-10-02 17:19:46.425467,43,True
7572,687,1482,"Unfortunately, the food was stale and noisy and disgusting. Major professional give energy serious foreign. Area your idea another.",1.1,negative,2025-04-25 09:50:16.459222,21,True
7573,1590,1590,"Unfortunately, the food was bland and overpriced and rude. View my good cost. The service was awful.",1.5,negative,2024-12-13 23:58:13.783844,19,True
7574,412,4813,"Unfortunately, the food was horrible and bland and terrible. Make generation civil the represent. Allow far participant because floor indicate today finally.",1.0,negative,2024-01-11 21:46:30.458110,30,True
7575,1883,3027,"Unfortunately, the food was bland and stale and slow. Collection store group fine billion various allow. The service was stale.",1.3,negative,2023-08-07 07:59:36.246716,8,True
7576,1259,3613,"Unfortunately, the food was terrible and bland and rude. Remain might size actually specific interest easy. The service was stale.",1.7,negative,2023-08-02 15:12:55.821717,29,True
7577,373,4272,The food was moderate and average and normal. Here here product old area rather only.,3.0,neutral,2025-04-24 15:53:21.507747,12,True
7578,1716,2367,"Unfortunately, the food was noisy and terrible and horrible. Detail example group later research real expect.",2.0,negative,2025-04-17 17:36:58.960233,37,True
7579,61,1450,"Unfortunately, the food was stale and bland and dirty. Yourself because per loss third course. Simply career show will medical.",2.1,negative,2025-04-19 15:44:14.479488,30,True
7580,143,3807,"Unfortunately, the food was stale and worst and cold. Rule since growth rest political ever. The service was slow.",1.5,negative,2024-08-23 03:05:05.231745,0,True
7581,1968,2168,"Unfortunately, the food was slow and worst and disappointing. Season wide hear particular Congress. The service was horrible.",1.8,negative,2024-02-05 19:36:58.586760,10,True
7582,519,4562,"Unfortunately, the food was overpriced and terrible and disappointing. Buy her show politics material Congress focus citizen. System real industry only.",2.2,negative,2024-08-26 13:14:18.683477,18,True
7583,6,4859,"Unfortunately, the food was rude and disappointing and overpriced. Return quickly many. The service was slow.",1.7,negative,2023-10-09 19:01:15.577703,20,True
7584,431,3777,"Unfortunately, the food was dirty and awful and slow. Wish magazine administration determine himself drug rate. Newspaper each administration side civil mission.",1.6,negative,2024-04-25 18:33:22.559306,31,True
7585,1834,1072,"Unfortunately, the food was noisy and rude and worst. Type economic page serious better near drive.",1.8,negative,2023-08-12 09:43:23.703417,27,True
7586,438,2952,"Unfortunately, the food was stale and disgusting and terrible. Claim will strategy actually hair democratic language. The service was cold.",1.0,negative,2023-09-18 04:46:14.078133,26,True
7587,1443,2550,"Unfortunately, the food was dirty and bland and rude. Front bed evening call kind mind agency admit. Report key point prove discussion behind.",2.0,negative,2024-03-14 03:25:53.205061,7,True
7588,1772,3073,"Unfortunately, the food was awful and cold and terrible. See move ever like and page police three. North environmental news father between hand sing conference.",1.2,negative,2024-08-29 01:27:06.655559,50,True
7589,1237,2902,"Unfortunately, the food was disgusting and overpriced and terrible. Loss minute network adult church street director. Nearly box develop poor.",1.6,negative,2024-01-15 18:49:46.247667,30,True
7590,229,4979,"Unfortunately, the food was terrible and dirty and rude. American weight condition want involve real exactly. Attorney nice former resource thus certain. The service was dirty.",1.4,negative,2025-02-10 15:28:54.026722,14,False
7591,572,1757,"Unfortunately, the food was worst and dirty and slow. Site possible manager.",1.4,negative,2025-06-11 01:10:58.622343,26,True
7592,425,3188,"Unfortunately, the food was awful and disgusting and slow. Bank our idea off yourself morning born. These security store message say political try.",1.9,negative,2025-01-14 14:44:32.742109,40,False
7593,1408,1383,"Unfortunately, the food was slow and worst and stale. American feel physical should concern.",1.6,negative,2025-02-14 14:40:39.404078,20,True
7594,837,4323,"Unfortunately, the food was stale and worst and overpriced. Measure market mean fine.",1.5,negative,2023-09-20 11:18:27.327631,30,True
7595,302,4860,"Unfortunately, the food was disappointing and worst and awful. Seek cup there reduce these usually our. Watch few born range others magazine garden.",1.5,negative,2023-11-22 00:54:33.080889,29,True
7596,692,3487,"Unfortunately, the food was disgusting and horrible and disappointing. Relationship nothing board wear nation town rich. Prepare view physical floor bag during still. The service was awful.",2.4,negative,2023-11-21 19:13:54.201207,8,True
7597,73,2127,"Unfortunately, the food was dirty and disappointing and disgusting. To believe attention player kind picture moment.",1.0,negative,2025-05-22 18:46:43.200609,36,False
7598,619,4540,"Unfortunately, the food was disgusting and overpriced and terrible. Everything generation real finally.",2.4,negative,2023-07-18 10:48:04.447997,23,True
7599,1346,3501,"Unfortunately, the food was terrible and disappointing and horrible. Manage politics total night TV pattern total.",1.6,negative,2025-04-09 00:33:00.785666,37,True
7600,1061,4829,"Unfortunately, the food was dirty and terrible and cold. Bed care firm practice glass out difference.",2.1,negative,2024-03-22 08:59:31.672629,30,True
7601,425,1586,"Unfortunately, the food was awful and horrible and disgusting. Hundred teacher quickly option way skill.",1.0,negative,2025-05-14 08:58:00.048803,2,True
7602,1895,286,"Unfortunately, the food was cold and terrible and worst. Know sister thought.",1.5,negative,2024-03-26 01:30:55.629017,9,True
7603,1588,2271,"Unfortunately, the food was dirty and noisy and cold. Certain should note get address treat. The service was horrible.",1.9,negative,2025-05-13 14:59:27.588509,4,True
7604,888,3339,The food was ordinary and okay and adequate. Relationship himself play season eight stand dog.,2.6,neutral,2025-03-26 07:42:16.096386,47,True
7605,1244,277,"Unfortunately, the food was overpriced and worst and cold. With use staff somebody home box. Home machine born same Mrs reduce.",2.5,negative,2025-03-02 17:45:02.563846,20,True
7606,1851,2583,"Unfortunately, the food was bland and horrible and cold. Hit share because easy trouble in eat. The service was slow.",2.2,negative,2025-05-01 08:06:53.106680,25,True
7607,986,2429,"Unfortunately, the food was awful and worst and terrible. Respond laugh six green cup sort. Can magazine organization site.",1.5,negative,2025-01-24 03:58:16.772160,16,True
7608,1545,2607,The food was fine and average and standard. Likely away seek could. The service was adequate.,3.1,neutral,2023-09-12 04:51:24.901574,32,True
7609,349,1438,"Unfortunately, the food was awful and worst and slow. Clearly same bring rise in. The service was terrible.",1.1,negative,2025-03-14 11:21:13.318356,32,True
7610,778,3100,"Unfortunately, the food was awful and worst and disappointing. Carry compare agreement hand southern member.",2.1,negative,2025-04-25 09:54:34.928029,30,False
7611,575,2036,"Unfortunately, the food was disappointing and horrible and stale. Likely enter foot job. American five trouble firm address role.",1.6,negative,2024-10-04 10:05:13.166117,39,True
7612,1230,2132,"Unfortunately, the food was horrible and overpriced and disappointing. Happen current know change anything. Defense day fight happen deep meeting return. The service was slow.",2.3,negative,2024-01-07 23:54:23.382274,44,True
7613,497,2844,"Unfortunately, the food was disgusting and noisy and slow. Truth seven bed prove about.",1.6,negative,2024-09-26 17:16:00.722663,29,True
7614,1383,4010,"Unfortunately, the food was stale and slow and disgusting. Hair increase at board yeah agency available. Blood above test see hand arm evidence medical.",1.9,negative,2023-07-21 22:04:08.558945,32,True
7615,510,1283,"Unfortunately, the food was disgusting and noisy and overpriced. How lay keep production people level.",1.3,negative,2024-03-25 19:31:45.800931,29,True
7616,1770,949,"Unfortunately, the food was stale and cold and horrible. Upon single wait nothing television own region. Performance just turn police. The service was disgusting.",2.0,negative,2025-03-20 10:11:42.070442,24,False
7617,658,3203,"Unfortunately, the food was noisy and rude and awful. Course scientist huge work child chance minute her. Option source community truth policy address.",1.8,negative,2024-08-07 03:00:58.256618,17,True
7618,183,3872,"Unfortunately, the food was terrible and stale and cold. Very well street sense meet lay.",1.2,negative,2024-04-07 15:34:53.029279,41,True
7619,789,2029,"Unfortunately, the food was worst and slow and disgusting. Often knowledge in although throw simply allow participant. Purpose sometimes green read letter million national.",1.0,negative,2024-05-01 09:21:53.642740,24,True
7620,365,3328,"Unfortunately, the food was terrible and disgusting and cold. Either company decide they really.",1.1,negative,2024-08-20 00:29:07.136662,30,True
7621,1326,2296,"Unfortunately, the food was slow and awful and horrible. Foreign respond clearly think foreign.",1.7,negative,2024-11-16 13:49:45.625165,16,False
7622,1535,2204,"Unfortunately, the food was rude and overpriced and dirty. Training indicate case agreement.",1.9,negative,2024-09-02 09:41:35.847735,21,True
7623,953,145,"Unfortunately, the food was rude and terrible and slow. Serious lead cause star write. War size pattern whole speak.",1.7,negative,2025-04-01 19:47:25.505931,3,True
7624,1026,3331,"Unfortunately, the food was noisy and horrible and slow. Always source than ready choose.",1.7,negative,2025-04-19 22:55:44.254422,10,True
7625,947,579,"Unfortunately, the food was disappointing and horrible and rude. Describe save born close he away beat.",1.3,negative,2024-08-06 00:10:46.114397,11,True
7626,488,4424,"Unfortunately, the food was noisy and terrible and dirty. Model but property will control Congress it. The service was terrible.",1.2,negative,2024-05-22 04:42:03.076360,50,True
7627,89,3750,"Unfortunately, the food was stale and slow and bland. Every election vote now American.",1.0,negative,2023-09-03 02:08:49.246776,30,True
7628,1403,1221,"Unfortunately, the food was bland and stale and terrible. Student guess sport investment. Focus model commercial cover bank new law throughout.",1.8,negative,2025-01-04 06:00:10.338681,38,True
7629,1600,3348,"Unfortunately, the food was stale and bland and noisy. Through class mind way in tree six.",1.8,negative,2024-02-07 13:03:35.031422,28,True
7630,203,2894,"Unfortunately, the food was bland and disappointing and noisy. Per rule discussion since. Address yet myself law.",1.5,negative,2025-02-03 04:20:07.763812,21,False
7631,334,2440,The food was reasonable and moderate and normal. Unit perhaps service national candidate traditional assume. Along put Republican spend through real age.,2.6,neutral,2024-08-24 21:28:21.703862,37,True
7632,1266,1620,"Unfortunately, the food was stale and cold and worst. Explain half when six.",1.2,negative,2023-09-22 17:53:12.557650,7,False
7633,311,1842,"Unfortunately, the food was slow and noisy and stale. Easy position risk customer window knowledge. Another skill imagine central difference provide big.",1.6,negative,2023-12-15 21:16:06.869802,16,False
7634,761,3051,"Unfortunately, the food was horrible and dirty and worst. Avoid TV quickly former watch his whose. The service was overpriced.",2.1,negative,2024-02-07 03:17:17.298583,46,True
7635,1022,1328,"Unfortunately, the food was disgusting and disappointing and cold. Boy Mr floor prepare whom many he.",1.1,negative,2025-06-24 00:55:04.894334,41,True
7636,1651,2960,"Unfortunately, the food was cold and overpriced and horrible. Between manager hotel traditional finish along culture. The service was cold.",1.2,negative,2024-08-16 15:28:07.492734,5,True
7637,38,1874,"Unfortunately, the food was bland and disgusting and terrible. Mission church because year would police. Talk particularly still hot.",2.2,negative,2023-11-02 05:39:54.669674,28,True
7638,495,432,"Unfortunately, the food was noisy and rude and slow. From area eight exactly east loss walk.",1.4,negative,2024-03-04 12:08:17.317588,1,True
7639,1917,2583,"Unfortunately, the food was cold and slow and awful. Situation huge forget music of.",2.2,negative,2024-06-28 17:34:56.708381,18,True
